Gene,Label,Func_likelihood,Fam_size,Max_id_paralog,WGD_alpha,WGD_beta_gamma,Dup_recent,Dup_tandem,Singleton,Max_PCC_GM_abiotic,Max_PCC_SM_abiotic,Max_PCC_GM_biotic,Max_PCC_SM_biotic,Max_PCC_GM_hormone,Max_PCC_SM_hormone,Expr_med_dev,Expr_max_dev,Expr_breadth_dev
AT5G54840,unknown,0.84,76,65.62,0,1,0,0,0,0.842,0.881,0.902,0.876,0.894,0.847,100.389258,1456.072343,63
AT2G24270,unknown,0.95,14,34.89,0,0,,,,0.776,0.75,0.981,0.915,0.929,0.821,2255.824709,6030.64468,60
AT1G77490,unknown,1,82,78.31,0,0,0,0,0,0.931,0.932,0.947,0.943,0.786,0.709,371.0775459,1221.037861,57
AT2G43130,unknown,1,76,84.79,0,0,0,0,0,0.589,0.427,0.897,0.8,0.826,0.652,118.0642386,197.4490791,62
AT1G78390,unknown,0.61,9,75.24,0,1,0,0,0,0.834,0.793,0.726,0.701,0.8,0.809,5.76907769,377.955731,7
AT5G63380,unknown,0.99,31,46.28,1,0,0,0,0,0.771,0.678,0.74,0.534,0.864,0.786,232.3262307,385.3849795,64
AT5G56590,unknown,0.98,88,60.31,0,0,0,0,0,0.818,0.767,0.861,0.834,0.812,0.741,102.5627157,489.5206518,61
AT5G42260,unknown,,,,NA,NA,0,0,0,,,,,,,,,
AT2G44540,unknown,,,,0,0,0,1,0,,,,,,,,,
AT3G22920,unknown,0.375,27,58.05,NA,NA,0,0,,0.78,0.702,0.764,0.636,0.759,0.695,17.55914597,35.43268119,7
AT5G20710,unknown,0.96,18,78.26,0,1,0,0,0,0.623,0.586,0.688,0.649,0.838,0.711,9.272310598,4197.228787,20
AT3G07320,unknown,0.96,88,54.16,0,0,0,0,0,0.847,0.791,0.822,0.605,0.929,0.912,251.9430713,1306.577613,60
AT5G48375,unknown,,,,NA,NA,0,0,0,,,,,,,,,
AT1G04160,unknown,0.88,20,86.53,0,0,0,0,0,0.827,0.726,0.635,0.523,0.801,0.738,66.55711187,2463.179021,60
AT1G74280,unknown,,,,0,0,1,1,0,,,,,,,,,
AT4G09010,unknown,,82,32.71,0,0,0,0,0,0.944,0.861,0.983,0.952,0.746,0.677,1937.772305,6858.526772,61
AT1G02810,unknown,0.94,66,75.68,0,0,0,0,0,0.561,0.446,0.737,0.718,0.906,0.857,27.32467513,880.675724,33
AT2G01320,unknown,0.96,42,39.51,0,0,,,,0.723,0.653,0.907,0.895,0.859,0.763,309.2451323,582.5561305,60
AT1G14110,unknown,0.01,11,65.77,NA,NA,0,1,0,0.775,0.731,0.857,0.837,0.851,0.798,4.08772663,57.43748741,3
AT1G77410,unknown,0.839,18,58.87,0,0,0,0,0,0.72,0.63,0.753,0.762,0.816,0.765,20.53898817,1165.836759,25
AT1G62900,unknown,,,,0,0,1,0,0,,,,,,,,,
AT5G50700,unknown,,,,1,0,1,1,0,,,,,,,,,
AT1G70610,unknown,1,31,38.63,0,0,0,0,0,0.832,0.817,0.876,0.897,0.873,0.806,227.8754793,587.6591311,64
AT1G66980,unknown,0.88,9,77.98,0,0,0,1,0,0.823,0.723,0.881,0.793,0.917,0.91,135.2271018,324.7339437,54
AT5G61740,unknown,0.86,14,72.58,NA,NA,0,1,0,0.666,0.542,0.892,0.803,0.764,0.678,6.381399237,37.9468526,4
AT5G58690,unknown,0.867,9,53.99,1,0,0,1,0,0.827,0.823,0.734,0.743,0.859,0.873,14.31465717,735.4465615,20
AT1G08270,unknown,,58,77.52,1,0,,,,0.712,0.616,0.721,0.692,0.741,0.67,15.92310124,163.6917158,5
AT5G41310,unknown,0.378,23,65.74,0,0,0,0,0,0.892,0.846,0.8,0.879,0.683,0.533,10.90394785,589.0237431,3
AT2G16730,unknown,0.87,18,87.42,0,0,0,0,0,0.788,0.703,0.663,0.669,0.788,0.736,6.323978792,10563.89766,11
AT4G25150,unknown,,10,70.61,0,0,0,0,0,0.779,0.782,0.848,0.748,0.781,0.784,24.84588423,5571.745244,33
AT4G22090,unknown,,,,0,0,0,1,0,,,,,,,,,
AT4G37530,unknown,,,,1,0,0,1,0,,,,,,,,,
AT3G07520,unknown,0.6,20,55.71,1,0,0,0,0,0.728,0.665,0.706,0.558,0.658,0.582,30.32972277,283.6502071,48
AT5G07870,unknown,0.93,59,84.13,NA,NA,0,1,0,0.834,0.732,0.608,0.545,0.717,0.603,73.96820928,322.8278573,58
AT5G20870,unknown,0.719,88,57.21,0,0,0,0,0,0.584,0.512,0.828,0.776,0.743,0.548,15.87797679,57.88428768,7
AT3G57020,unknown,0.75,15,70.19,0,0,0,1,0,0.888,0.796,0.874,0.897,0.908,0.902,184.2928505,5770.555498,60
AT1G66060,unknown,,,,0,0,1,1,0,,,,,,,,,
AT2G14690,unknown,,11,60.93,0,0,0,0,0,0.689,0.635,0.792,0.732,0.607,0.471,4.805999034,159.9558379,3
AT1G11770,unknown,,,,0,0,0,0,0,,,,,,,,,
AT1G10550,unknown,0.889,33,47.06,0,0,0,0,,0.61,0.554,0.846,0.644,0.913,0.75,30.01478224,613.1506361,37
AT1G67330,unknown,,10,69.96,0,1,0,0,0,0.808,0.792,0.869,0.739,0.863,0.741,20.66958483,2153.952112,30
AT3G24190,unknown,,17,43.66,0,0,0,0,0,0.829,0.848,0.812,0.73,0.891,0.857,494.055247,2254.510588,64
AT5G62180,unknown,0.87,20,43.03,1,0,0,0,0,0.689,0.545,0.795,0.759,0.894,0.818,16.85941371,61.20751337,10
AT1G02640,unknown,0.93,16,67.14,0,0,0,0,0,0.729,0.569,0.722,0.565,0.747,0.553,240.3889806,2944.519189,60
AT2G26450,unknown,0.89,66,73.35,0,0,0,1,0,0.567,0.538,0.845,0.809,0.764,0.725,12.66453597,16608.62961,11
AT4G09464,unknown,,,,1,0,1,1,0,,,,,,,,,
AT1G58265,unknown,,,,0,0,0,1,,,,,,,,,,
AT2G14620,unknown,0.55,33,47.78,1,1,0,0,,0.673,0.623,0.933,0.972,0.878,0.816,14.27663617,336.4420164,10
AT4G34480,unknown,1,88,76.72,0,0,0,0,0,0.697,0.579,0.773,0.711,0.898,0.894,309.7451746,848.2846765,63
AT1G80660,unknown,0.76,28,83.25,0,0,0,0,0,0.76,0.64,0.931,0.93,0.919,0.788,3.883789637,11736.20357,9
AT3G48300,unknown,,,,1,0,0,1,0,,,,,,,,,
AT1G14080,unknown,0.432,11,76.54,1,0,0,1,0,0.708,0.79,0.668,0.546,0.89,0.841,5.612448184,267.0432425,8
AT4G12310,unknown,,,,1,0,0,1,0,,,,,,,,,
AT4G19760,unknown,,,,1,0,1,1,0,,,,,,,,,
AT4G17180,unknown,0.97,88,52.68,1,0,0,0,0,0.775,0.855,0.867,0.746,0.746,0.609,91.94797855,270.2033586,64
AT2G29130,unknown,0.91,39,67.77,0,0,0,0,0,0.653,0.638,0.65,0.572,0.864,0.867,9.776564168,7345.691436,15
AT1G19940,unknown,0.948,25,76.79,0,0,0,0,0,0.701,0.577,0.804,0.608,0.748,0.657,15.61139892,984.2673423,15
AT2G29940,unknown,0.98,42,55.6,0,1,0,0,0,0.725,0.673,0.982,0.937,0.8,0.84,8.887128036,866.3417044,14
AT5G27100,unknown,0.612,20,64.93,0,1,0,0,0,0.742,0.646,0.851,0.895,0.757,0.706,17.41767797,171.3383172,9
AT1G79930,unknown,,,,0,0,1,1,0,,,,,,,,,
AT2G29120,unknown,0.41,20,69.58,1,0,0,1,0,0.831,0.867,0.81,0.924,0.715,0.732,8.580479004,763.5151872,21
AT4G30020,unknown,1,56,88.11,1,0,0,0,0,0.882,0.838,0.96,0.909,0.871,0.765,407.2827976,1304.670031,59
AT1G53830,unknown,0.69,66,81.14,0,1,0,1,0,0.676,0.611,0.806,0.809,0.687,0.717,7.297836048,456.1227061,10
AT4G14716,unknown,,,,0,0,0,1,0,,,,,,,,,
AT3G56000,unknown,0.7,14,66.86,NA,NA,0,0,0,0.738,0.621,0.643,0.578,0.849,0.786,5.771335242,118.8423812,9
AT4G13710,unknown,0.71,26,82.49,0,0,0,0,0,0.733,0.636,0.737,0.738,0.694,0.501,48.87729111,1098.706095,43
AT4G18340,unknown,0.93,88,62.24,0,0,0,0,0,0.698,0.518,0.731,0.72,0.756,0.826,70.53498653,1500.579137,54
AT1G54000,unknown,,,,1,0,0,1,0,,,,,,,,,
AT2G26600,unknown,0.91,88,63.1,NA,NA,0,0,0,0.796,0.753,0.745,0.671,0.819,0.725,336.3208534,932.3426143,64
AT5G42100,unknown,0.91,88,66.25,0,0,0,0,0,0.73,0.667,0.898,0.768,0.831,0.759,1003.277671,2470.666966,63
AT3G17060,unknown,0.889,66,42.32,0,0,0,0,0,0.927,0.889,0.946,0.887,0.855,0.812,3.682354919,10727.29626,11
AT4G22710,unknown,,,,0,1,0,1,0,,,,,,,,,
AT5G58480,unknown,0.97,88,46.36,0,0,0,0,0,0.914,0.868,0.952,0.871,0.851,0.601,143.2121782,326.0881011,59
AT5G04070,unknown,0.96,17,71.19,0,0,0,0,0,0.811,0.763,0.746,0.77,0.749,0.65,36.0526577,88.13719158,57
AT3G51300,unknown,,76,96.95,0,0,0,0,0,0.694,0.71,0.661,0.665,0.841,0.763,55.4823763,7605.26103,54
AT2G44690,unknown,0.94,76,81.5,0,0,0,1,,0.774,0.655,0.884,0.887,0.789,0.796,32.33074709,404.9071428,41
AT2G32390,unknown,0.63,20,65.76,0,0,,,,0.808,0.708,0.81,0.727,0.808,0.678,11.56598812,26.30893455,1
AT5G24160,unknown,0.88,7,85.44,0,0,0,1,0,0.65,0.701,0.833,0.803,0.911,0.86,71.78117427,1648.613925,46
AT1G54010,unknown,,,,0,0,0,1,0,,,,,,,,,
AT3G05620,unknown,0.66,66,50.65,NA,NA,0,1,0,0.428,0.534,0.781,0.792,0.854,0.801,11.12712812,34.47202818,8
AT1G07810,unknown,,,,0,0,1,0,0,,,,,,,,,
AT5G19730,unknown,0.94,66,48.64,1,0,0,0,0,0.732,0.687,0.832,0.855,0.665,0.712,132.5859775,718.8417818,59
AT1G73340,unknown,0.489,31,35.46,1,0,0,0,,0.613,0.599,0.895,0.871,0.813,0.722,4.821842871,106.8140829,7
AT5G13870,unknown,0.84,33,77.35,1,0,0,0,0,0.731,0.549,0.863,0.777,0.828,0.839,18.30255653,231.229752,17
AT4G09462,unknown,,,,0,0,1,1,0,,,,,,,,,
AT4G09465,unknown,,,,0,0,1,1,0,,,,,,,,,
AT4G09467,unknown,,,,1,1,1,1,0,,,,,,,,,
AT4G00651,unknown,,,,1,1,,,,,,,,,,,,
AT5G15110,unknown,0.91,26,78.62,1,0,0,0,0,0.633,0.578,0.813,0.696,0.637,0.533,8.862654424,13486.05158,12
AT3G48290,unknown,,,,1,0,0,0,0,,,,,,,,,
AT4G39010,unknown,0.79,25,63.62,0,0,0,1,0,0.75,0.623,0.878,0.898,0.702,0.605,27.17534831,304.9509642,38
AT4G18050,unknown,0.8,31,72.84,0,0,0,0,0,0.613,0.514,0.888,0.875,0.933,0.903,30.86626567,1422.687612,51
AT4G31710,unknown,0.292,20,63.36,0,0,0,0,0,0.747,0.723,0.818,0.803,0.727,0.735,29.19139546,119.6797382,53
AT3G09540,unknown,0.72,26,68.71,0,0,0,0,0,0.782,0.71,0.753,0.725,0.686,0.67,58.35502711,263.7271852,45
AT1G80170,unknown,0.91,67,49.57,0,0,0,1,0,0.847,0.629,0.867,0.794,0.753,0.595,79.29840429,8854.966478,57
AT5G19410,unknown,0.71,42,43.98,1,0,0,0,0,0.555,0.551,0.785,0.664,0.912,0.843,4.761347576,839.8105682,13
AT3G12160,unknown,0.79,76,77.58,1,0,0,0,0,0.793,0.728,0.814,0.766,0.692,0.654,13.77485807,1354.16696,8
AT1G22880,unknown,0.99,25,88.63,0,0,0,0,0,0.736,0.721,0.724,0.676,0.771,0.646,15.79534955,161.1250629,11
AT2G43100,unknown,0.95,3,72.08,1,0,0,1,0,0.894,0.826,0.971,0.897,0.727,0.825,397.9994661,3823.288254,56
AT1G09390,unknown,,107,77.65,1,0,0,0,0,0.817,0.729,0.886,0.827,0.82,0.675,157.2452561,455.4009658,62
AT3G53230,unknown,0.87,58,91.92,0,0,0,0,0,0.856,0.77,0.912,0.795,0.799,0.759,75.10337815,2368.342389,61
AT2G22950,unknown,0.7,28,92.91,0,0,0,0,0,0.603,0.53,0.834,0.826,0.803,0.782,9.103620269,1692.61237,5
AT1G41830,unknown,0.97,39,81.52,1,0,0,0,0,0.744,0.73,0.906,0.709,0.859,0.817,713.9066844,2313.752751,63
AT3G28345,unknown,0.935,31,77.34,0,0,0,1,0,0.6,0.491,0.9,0.881,0.735,0.675,12.32326924,246.7867367,13
AT5G52860,unknown,0.94,42,82.85,0,0,0,0,0,0.725,0.655,0.813,0.71,0.83,0.841,12.05305838,730.2842378,22
AT1G36580,unknown,,,,0,0,,,,,,,,,,,,
AT1G67940,unknown,,31,38.17,1,0,0,0,1,0.785,0.772,0.823,0.828,0.751,0.748,161.0224901,1320.062882,61
AT1G66250,unknown,0.96,88,69.01,0,0,0,0,0,0.737,0.749,0.575,0.5,0.751,0.573,164.1259029,1271.019025,62
AT3G19270,unknown,0.588,31,61.22,0,0,0,0,0,0.732,0.653,0.858,0.819,0.78,0.808,12.3186742,153.4706523,17
AT5G15940,unknown,0.683,17,71.75,0,0,0,0,0,0.669,0.608,0.736,0.781,0.736,0.586,4.313270067,15.60912829,0
AT3G05180,unknown,,107,55.56,0,0,0,0,,0.781,0.737,0.857,0.877,0.76,0.607,167.0654989,2383.372493,52
AT1G23240,unknown,0.623,8,69.93,0,0,0,1,0,0.731,0.786,0.844,0.791,0.825,0.753,9.274833445,4468.355949,7
AT3G52840,unknown,1,18,81.62,1,0,0,0,0,0.795,0.717,0.902,0.773,0.809,0.789,225.5193763,1444.979049,60
AT4G01130,unknown,0.96,107,43.43,0,0,0,0,1,0.899,0.848,0.86,0.855,0.837,0.779,96.26034598,284.7111896,54
AT3G61990,unknown,0.92,7,75,1,0,0,1,0,0.841,0.827,0.808,0.697,0.913,0.778,52.60533597,3358.724063,58
AT3G24230,unknown,0.749,26,74.94,0,0,0,0,0,0.726,0.715,0.891,0.922,0.784,0.685,4.757301172,70.02964073,6
AT2G05790,unknown,0.86,88,63.95,0,0,0,0,0,0.928,0.887,0.97,0.952,0.693,0.593,1488.626949,6138.547539,62
AT5G37980,unknown,0.18,15,92.35,0,0,0,1,0,0.778,0.727,0.818,0.806,0.726,0.566,34.16712057,131.9929479,56
AT5G27870,unknown,0.56,66,80.6,0,1,0,0,0,0.923,0.832,0.952,0.951,0.825,0.832,5.252175767,7365.608188,8
AT1G51460,unknown,0.931,42,60.41,0,0,0,1,0,0.816,0.727,0.743,0.844,0.663,0.731,38.55504236,1070.531469,36
AT4G16270,unknown,,,,0,0,0,0,0,,,,,,,,,
AT5G22460,unknown,0.98,13,52.51,0,0,0,0,0,0.89,0.895,0.799,0.61,0.961,0.956,196.6557062,1806.489771,50
AT4G38590,unknown,0.4,18,68.52,NA,NA,,,,0.622,0.658,0.725,0.631,0.694,0.707,13.1167994,36.30253911,2
AT3G03240,unknown,0.81,13,81.68,0,0,0,1,0,0.881,0.919,0.636,0.612,0.853,0.886,7.38661791,1444.94102,10
AT1G66000,unknown,,,,1,0,1,1,0,,,,,,,,,
AT1G31770,unknown,0.91,42,60.33,1,0,0,0,0,0.673,0.646,0.768,0.645,0.795,0.74,67.8039288,776.1772792,50
AT3G25620,unknown,0.87,42,61.22,1,0,,,,0.809,0.786,0.962,0.963,0.881,0.928,15.55414171,385.578095,17
AT2G27500,unknown,0.99,88,57.76,1,1,0,0,0,0.744,0.733,0.891,0.93,0.847,0.87,349.7358588,1970.158289,63
AT4G20050,unknown,0.547,2,51.76,1,0,0,1,0,0.668,0.619,0.73,0.773,0.849,0.729,21.23900632,3125.521952,28
AT4G28850,unknown,0.38,33,51.91,1,0,0,0,,0.654,0.656,0.808,0.73,0.882,0.789,4.176718023,254.6058234,3
AT5G45960,unknown,0.88,107,52.63,0,0,0,1,0,0.759,0.705,0.886,0.876,0.736,0.592,17.76121229,2156.988845,27
AT3G28380,unknown,0.243,31,81.97,1,0,0,1,0,0.954,0.895,0.982,0.963,0.657,0.463,4.87305499,11.95304978,0
AT3G55190,unknown,0.607,16,61.62,1,1,0,1,0,0.697,0.632,0.863,0.747,0.734,0.687,6.874067138,941.4673226,2
AT5G14450,unknown,,107,51.39,0,1,0,0,,0.885,0.898,0.902,0.834,0.749,0.731,148.1101083,553.9313598,61
AT1G33730,unknown,,,,0,1,1,1,0,,,,,,,,,
AT2G37360,unknown,,42,79.68,1,0,0,1,0,0.817,0.866,0.761,0.73,0.808,0.731,4.613633345,512.3760819,12
AT2G21610,unknown,0.14,66,45.48,1,1,0,0,0,0.679,0.654,0.896,0.89,0.8,0.612,6.274860482,17.14994352,0
AT3G13560,unknown,0.98,88,52.58,0,0,0,0,0,0.895,0.837,0.844,0.832,0.867,0.708,295.3252038,1170.597105,63
AT3G24130,unknown,0.09,66,83.18,0,0,0,0,0,0.818,0.738,0.779,0.678,0.832,0.775,3.786813277,8.584144996,0
AT4G37970,unknown,0.64,9,65.03,NA,NA,0,1,0,0.882,0.835,0.811,0.807,0.778,0.704,6.752790191,132.6962883,8
AT1G62130,unknown,0.75,58,53.54,0,0,0,0,0,0.777,0.7,0.71,0.649,0.822,0.831,38.21345314,96.37698331,60
AT2G33870,unknown,0.785,76,93.09,0,0,0,0,0,0.834,0.817,0.971,0.931,0.794,0.583,6.290457088,2928.229309,4
AT4G35290,unknown,0.661,20,79.19,0,0,,,,0.796,0.7,0.839,0.785,0.901,0.834,16.41008004,63.94558507,11
AT1G10360,unknown,0.96,28,74.89,0,0,0,1,0,0.895,0.84,0.926,0.842,0.801,0.817,373.247504,2117.576112,60
AT5G49740,unknown,,,,0,0,0,1,0,,,,,,,,,
AT1G59730,unknown,0.86,37,52.38,NA,NA,0,0,0,0.679,0.547,0.655,0.646,0.801,0.693,17.78022287,309.3946359,21
AT3G47770,unknown,0.143,14,74.97,0,0,0,1,0,0.732,0.728,0.889,0.875,0.755,0.637,11.15878274,73.91647655,3
AT2G44460,unknown,0.82,48,73.22,0,0,0,1,0,0.607,0.487,0.819,0.841,0.755,0.593,21.56509443,1197.02374,27
AT5G44620,unknown,0.71,180,70.5,0,0,0,0,0,0.656,0.584,0.833,0.769,0.851,0.857,7.153061777,3114.279341,22
AT1G34540,unknown,0.216,34,89.31,1,0,0,0,0,0.73,0.622,0.814,0.701,0.743,0.708,10.72318526,49.04711483,4
AT5G25120,unknown,0.791,180,90.93,0,0,1,1,0,0.613,0.539,0.793,0.699,0.926,0.887,86.78408112,326.1001827,62
AT1G61120,unknown,0.6,34,29.66,0,1,0,0,,0.794,0.768,0.912,0.869,0.947,0.948,21.35928484,940.5858405,28
AT5G51520,unknown,0.37,19,64.32,0,1,0,0,0,0.688,0.639,0.93,0.948,0.666,0.69,6.886156527,57.76397304,3
AT1G18410,unknown,0.29,23,93.41,0,1,0,1,0,0.856,0.819,0.876,0.843,0.743,0.669,5.943320487,715.9550813,2
AT2G15310,unknown,0.8,24,67.22,0,0,0,0,,0.821,0.799,0.848,0.846,0.905,0.796,51.5640121,611.0451304,47
AT3G62160,unknown,0.66,59,30.63,0,0,0,0,0,0.675,0.632,0.825,0.72,0.841,0.872,24.32988346,86.01784936,32
AT3G50270,unknown,0.78,59,65.21,0,0,0,1,0,0.911,0.841,0.899,0.814,0.925,0.887,119.4689554,740.4306293,54
AT2G29260,unknown,0.74,66,65.62,0,0,0,1,,0.772,0.647,0.62,0.777,0.701,0.685,28.43765112,66.79464501,46
AT1G49530,unknown,,15,69.64,0,0,0,0,0,0.629,0.601,0.822,0.858,0.884,0.894,21.75327624,186.0567116,26
AT5G53090,unknown,0.99,17,77.46,1,1,0,1,0,0.802,0.791,0.731,0.702,0.887,0.836,36.28865662,186.2330427,45
AT5G67150,unknown,0.85,59,58.8,0,0,0,1,0,0.881,0.906,0.844,0.862,0.932,0.971,165.7208214,490.9529481,60
AT4G14130,unknown,0.9,33,88.24,1,0,0,0,0,0.603,0.522,0.613,0.608,0.845,0.827,35.5857497,1193.972009,38
AT1G33811,unknown,0.98,107,53.67,0,0,0,0,,0.95,0.867,0.971,0.909,0.939,0.906,90.19703123,1284.025564,43
AT3G07410,unknown,,76,76.39,0,0,0,0,,0.771,0.73,0.853,0.695,0.837,0.692,136.4229794,819.9365612,61
AT3G43860,unknown,0.68,25,49.35,0,0,0,0,0,0.479,0.435,0.892,0.807,0.878,0.824,4.394139639,16377.77872,11
AT3G05610,unknown,0.91,66,80.53,0,0,0,1,0,0.852,0.825,0.944,0.902,0.867,0.803,4.601478503,12922.71594,11
AT2G41560,unknown,1,28,87.34,0,0,0,0,0,0.678,0.664,0.955,0.852,0.907,0.804,270.5529684,1435.19038,63
AT1G53270,unknown,0.68,42,48.63,0,1,0,0,0,0.577,0.618,0.873,0.84,0.904,0.852,4.462940056,547.4007329,10
AT4G18970,unknown,1,107,86.43,0,0,,,,0.875,0.798,0.892,0.895,0.887,0.652,438.5970953,2522.02047,53
AT1G05240,unknown,,,,1,0,1,1,0,,,,,,,,,
AT1G05310,unknown,0.73,66,52.44,0,0,0,0,0,0.803,0.703,0.892,0.803,0.693,0.765,48.23283129,310.6611549,47
AT1G01200,unknown,0.57,76,78.79,0,0,0,0,0,0.642,0.596,0.83,0.742,0.755,0.65,8.912924902,56.48579338,8
AT2G45220,unknown,0.94,66,55.27,0,0,0,0,0,0.811,0.787,0.887,0.837,0.7,0.63,24.1212355,1503.889957,31
AT5G18990,unknown,0.15,66,83.18,0,0,,0,0,0.678,0.64,0.853,0.809,0.631,0.597,5.460325723,26.72814038,1
AT3G43270,unknown,0.805,66,63.31,0,0,0,0,0,0.691,0.673,0.851,0.85,0.903,0.911,142.8356777,2309.985916,61
AT4G00080,unknown,0.42,19,37.19,0,0,0,0,0,0.599,0.573,0.77,0.779,0.859,0.844,3.534827691,252.3055408,7
AT5G39030,unknown,0.539,15,71.96,0,0,1,1,0,0.815,0.798,0.761,0.684,0.854,0.909,19.83287861,675.852294,26
AT1G67990,unknown,0.587,7,76.82,0,0,0,1,0,0.842,0.749,0.842,0.821,0.679,0.597,7.525407219,5293.071401,8
AT3G47740,unknown,0.18,14,76.65,0,0,0,1,0,0.875,0.843,0.937,0.886,0.855,0.792,6.684098334,24.63401404,1
AT2G40370,unknown,0.82,39,76.96,0,0,0,0,0,0.672,0.699,0.87,0.776,0.84,0.815,5.301976078,1125.058341,18
AT1G06020,unknown,0.755,12,92.97,0,0,0,1,0,0.794,0.855,0.883,0.829,0.71,0.718,11.75771507,53.83820406,2
AT3G55110,unknown,0.85,42,78.5,0,0,0,1,0,0.736,0.804,0.873,0.915,0.822,0.789,61.24063352,1062.876737,43
AT2G28860,unknown,,,,0,0,1,1,0,,,,,,,,,
AT5G35740,unknown,0.98,88,61.54,0,0,0,0,0,0.833,0.674,0.942,0.79,0.776,0.701,157.8823112,657.17067,64
AT1G16030,unknown,0.95,19,84.33,0,0,0,0,0,0.873,0.719,0.87,0.836,0.844,0.874,36.79466716,3407.09963,64
AT5G07430,unknown,0.709,66,78.12,0,0,0,1,0,0.923,0.829,0.941,0.936,0.789,0.728,4.117681801,16041.59351,15
AT2G07560,unknown,0.301,28,87.79,0,0,0,0,0,0.894,0.856,0.757,0.744,0.661,0.618,4.943151512,13584.61021,8
AT5G23010,unknown,0.884,5,77.56,0,0,0,1,0,0.858,0.829,0.951,0.923,0.81,0.823,1217.313801,14085.05474,58
AT1G55560,unknown,0.899,39,88.85,0,0,0,1,0,0.877,0.835,0.948,0.929,0.813,0.725,8.08270124,16775.31969,15
AT2G36870,unknown,0.99,33,67.43,0,0,0,0,0,0.753,0.81,0.93,0.909,0.787,0.777,259.6502733,2615.691208,57
AT1G30760,unknown,0.88,27,80.75,0,0,0,1,0,0.589,0.576,0.562,0.463,0.842,0.595,5.347656982,137.0428383,13
AT3G55430,unknown,0.97,88,61.18,NA,NA,0,0,0,0.845,0.68,0.931,0.861,0.94,0.864,1395.798136,11679.87092,64
AT5G54570,unknown,,48,60.55,0,0,0,0,0,0.759,0.659,0.703,0.671,0.647,0.515,8.750262119,161.2068239,16
AT1G05200,unknown,,20,76.3,0,0,0,0,0,0.78,0.69,0.838,0.767,0.844,0.895,111.2562152,416.6459283,56
AT2G23910,unknown,0.974,26,85.53,0,0,0,0,0,0.731,0.559,0.693,0.598,0.863,0.938,146.9584685,1478.744493,61
AT5G55080,unknown,0.603,76,77.05,0,0,0,0,,0.819,0.717,0.785,0.812,0.629,0.588,7.213507,19.69265096,0
AT3G55090,unknown,0.86,42,82.46,0,0,0,1,0,0.687,0.761,0.854,0.907,0.906,0.899,4.703165571,90.86173426,14
AT1G28010,unknown,0.5,31,89.57,0,0,0,1,0,0.701,0.737,0.875,0.747,0.883,0.856,16.28575114,261.7384017,27
AT2G23630,unknown,0.217,39,80.69,0,0,0,0,0,0.636,0.583,0.87,0.882,0.722,0.657,4.127695481,114.4499123,6
AT3G21180,unknown,0.792,28,70.28,0,0,0,0,0,0.731,0.662,0.719,0.636,0.813,0.845,5.92305319,5983.467904,9
AT5G42720,unknown,0.95,88,68.17,0,0,0,0,,0.824,0.81,0.914,0.904,0.593,0.474,170.0184392,674.5213037,63
AT1G51410,unknown,0.859,26,75.31,1,0,0,0,0,0.705,0.542,0.779,0.777,0.807,0.812,8.48385468,1249.406132,4
AT4G19740,unknown,0.15,9,62.96,1,0,1,1,0,0.759,0.717,0.782,0.709,0.763,0.684,6.836452061,14.18948652,0
AT3G55130,unknown,0.95,42,78.06,0,0,0,1,0,0.757,0.756,0.694,0.675,0.833,0.849,154.0226558,1450.174645,50
AT1G75130,unknown,0.76,180,40.98,0,1,0,0,0,0.793,0.762,0.742,0.651,0.836,0.657,153.6992467,333.2547898,60
AT2G18800,unknown,0.536,33,65.81,0,0,0,0,0,0.729,0.749,0.837,0.785,0.586,0.707,12.08594637,336.1448103,9
AT2G44560,unknown,0.489,25,87.14,0,0,0,1,0,0.709,0.705,0.874,0.734,0.687,0.582,18.54071062,9561.186726,13
AT5G25900,unknown,1,180,43.75,0,0,0,0,0,0.766,0.787,0.833,0.729,0.802,0.725,391.5652098,2543.743328,64
AT1G07410,unknown,0.99,76,84.79,0,1,0,0,0,0.749,0.681,0.913,0.867,0.8,0.658,26.45532817,1060.281096,33
AT2G04570,unknown,0.97,107,60.43,0,0,0,0,0,0.795,0.611,0.795,0.651,0.864,0.786,219.1631076,8843.462951,55
AT2G22290,unknown,0.45,76,89.37,0,0,0,0,0,0.61,0.648,0.931,0.963,0.751,0.642,4.69499966,1028.085995,2
AT1G48660,unknown,0.209,20,68.29,0,1,0,1,0,0.645,0.499,0.897,0.686,0.774,0.586,12.74634371,574.4827908,9
AT1G10680,unknown,0.828,31,82.04,0,0,0,0,0,0.803,0.827,0.884,0.857,0.866,0.733,8.21151647,1665.491112,2
AT3G55100,unknown,0.599,42,70.93,1,0,0,1,0,0.891,0.824,0.963,0.943,0.93,0.846,4.320989348,298.0968225,6
AT4G13090,unknown,0.52,33,67.82,1,0,0,1,0,0.855,0.759,0.909,0.856,0.818,0.71,7.149181847,17.24870407,0
AT5G11210,unknown,0.388,20,87.36,0,0,0,1,0,0.484,0.572,0.875,0.794,0.877,0.81,5.307443228,126.2444042,3
AT3G51680,unknown,0.56,66,50.38,0,0,0,0,0,0.733,0.712,0.912,0.778,0.727,0.623,7.333500957,183.4116446,4
AT2G04160,unknown,0.901,56,58.47,0,1,0,0,0,0.837,0.794,0.889,0.826,0.791,0.788,71.76427815,543.7891127,44
